sa,rp,direction,gm,floor_1,floor_2,floor_3,floor_4,floor_5
0.149,43,1,1,0.24089948758129,0.388671735751273,0.43138485492228,0.198601585492235,0.564732533678756
0.149,43,1,2,0.12725972420555,0.230946409326431,0.24891271502591,0.224602056994819,0.291384378238342
0.149,43,1,3,0.0695080351740167,0.311012678756477,0.370253611398964,0.396615269430052,0.387731590673575
0.149,43,1,4,0.0915007614570878,0.254058093264249,0.304780113989637,0.244936544041448,0.331430761658033
0.149,43,1,5,0.108878350314642,0.338132430051813,0.333065601036269,0.262420031088083,0.496756834196891
0.149,43,1,6,0.0756384540386668,0.455021808290155,0.465987010362695,0.483341849740933,0.494598989637306
0.149,43,1,7,0.0764678223299098,0.59255650777202,0.570233031088083,0.494932772020726,0.47037489119171
0.149,43,1,8,0.0503331354937372,0.484992562176166,0.482726015544041,0.517976533678757,0.533215134715026
0.149,43,1,9,0.131407308116237,0.524285512953368,0.442156544041451,0.354977196891192,0.471863497409329
0.149,43,1,10,0.141533347196894,0.34672314507772,0.322128720207252,0.277037590673575,0.418467196891194
0.149,43,1,11,0.101675160940948,0.463439595854913,0.519939595854913,0.419569383419689,0.486555590673575
0.149,43,1,12,0.129666656614056,0.516772031088083,0.493650269430052,0.464778212435226,0.666424663212435
0.149,43,1,13,0.0814051501115006,0.294878051813468,0.319315088082907,0.286333046632124,0.382952917098446
0.149,43,1,14,0.132427576491027,0.221779549222798,0.229733958549223,0.224683103626943,0.324534056994819
0.149,43,1,15,0.125094949254132,0.526806119170984,0.50942529015544,0.481622906735751,0.444246538860104
0.149,43,1,16,0.0847206651727582,0.384302683937829,0.382663046632132,0.349262720207254,0.389151155440415
0.149,43,1,17,0.0665050555399639,0.346909808290153,0.389275093264247,0.393628766839377,0.388645347150259
0.149,43,1,18,0.102011411958834,0.403136170984453,0.373956378238338,0.318294979274608,0.307409658031083
0.149,43,1,19,0.0770697883691088,0.218084077720234,0.2597861502591,0.287025984455963,0.375385906735751
0.149,43,1,20,0.0833799726731961,0.216741528497415,0.253978316062183,0.303402854922284,0.342106595854922
0.149,43,1,21,0.0669361442246787,0.281354404145078,0.27863418134715,0.320467196891192,0.359664347150259
0.149,43,1,22,0.062448214111312,0.335251950777202,0.355161,0.398298305699482,0.434905041450777
0.149,43,1,23,0.0753392144125271,0.431098880829029,0.368469658031101,0.339430269430059,0.34854873056995
0.149,43,1,24,0.0881836853724258,0.474548435233172,0.444785922279808,0.407614160621782,0.387631518134748
0.149,43,1,25,0.124054053229368,0.580113134715021,0.568625310880826,0.416028445595855,0.554988031088083
0.149,43,1,26,0.148856044076132,0.42814741450777,0.382982367875642,0.358842544041451,0.440464305699482
0.149,43,1,27,0.169920029276674,0.495758284974093,0.429255015544041,0.34943770984456,0.358084352331607
0.149,43,1,28,0.0455186049959073,0.482640310880829,0.519126062176166,0.554215699481865,0.57471725388601
0.149,43,1,29,0.0508740380101179,0.353925031088083,0.344760186528497,0.325544383419689,0.346767932642487
0.149,43,1,30,0.0626117709173041,0.399394865284974,0.363583839378238,0.403560041450777,0.445172497409326
0.149,43,1,31,0.097278011594791,0.407685222797927,0.328808844559585,0.290515606217617,0.243337398963731
0.149,43,1,32,0.105680003289631,0.498643020725389,0.466574911917098,0.447234756476684,0.446056518134715
0.149,43,1,33,0.114614595475761,0.304526492227982,0.270711772020725,0.258801554404146,0.265014170984456
0.149,43,1,34,0.100429599844055,0.368728551813471,0.317229601036269,0.283137642487046,0.321139113989637
0.149,43,1,35,0.0665277449687605,0.295287409326425,0.293644274611399,0.308060124352332,0.365073077720207
0.149,43,1,36,0.0688338279517626,0.480285834196891,0.45677529015544,0.452725626943005,0.500465886010363
0.149,43,1,37,0.114637437325357,0.412929709844561,0.353709502590676,0.351360264248705,0.433701450777197
0.149,43,1,38,0.0997169293861279,0.31842777202073,0.32684192746114,0.304718134715027,0.36700081865285
0.149,43,1,39,0.0945520245186419,0.587533015544041,0.554320424870466,0.46505310362694,0.490651077720207
0.149,43,1,40,0.0823690048821502,0.552317176165804,0.530857215025909,0.469574507772022,0.518859823834197
0.149,43,1,41,0.0446372781251025,0.308874129533679,0.358766870466323,0.419114637305701,0.465105829015545
0.149,43,1,42,0.0453691318777586,0.245033238341969,0.255806010362694,0.295976616580311,0.329938015544041
0.149,43,1,43,0.064669026260123,0.200787196891195,0.214344492227979,0.224375424870469,0.255987818652853
0.149,43,1,44,0.0841195692934986,0.228106062176165,0.221164018134715,0.213616248704664,0.239199393782382
0.149,43,2,1,0.24089948758129,0.388671735751273,0.43138485492228,0.198601585492235,0.564732533678756
0.149,43,2,2,0.12725972420555,0.230946409326431,0.24891271502591,0.224602056994819,0.291384378238342
0.149,43,2,3,0.0695080351740167,0.311012678756477,0.370253611398964,0.396615269430052,0.387731590673575
0.149,43,2,4,0.0915007614570878,0.254058093264249,0.304780113989637,0.244936544041448,0.331430761658033
0.149,43,2,5,0.108878350314642,0.338132430051813,0.333065601036269,0.262420031088083,0.496756834196891
0.149,43,2,6,0.0756384540386668,0.455021808290155,0.465987010362695,0.483341849740933,0.494598989637306
0.149,43,2,7,0.0764678223299098,0.59255650777202,0.570233031088083,0.494932772020726,0.47037489119171
0.149,43,2,8,0.0503331354937372,0.484992562176166,0.482726015544041,0.517976533678757,0.533215134715026
0.149,43,2,9,0.131407308116237,0.524285512953368,0.442156544041451,0.354977196891192,0.471863497409329
0.149,43,2,10,0.141533347196894,0.34672314507772,0.322128720207252,0.277037590673575,0.418467196891194
0.149,43,2,11,0.101675160940948,0.463439595854913,0.519939595854913,0.419569383419689,0.486555590673575
0.149,43,2,12,0.129666656614056,0.516772031088083,0.493650269430052,0.464778212435226,0.666424663212435
0.149,43,2,13,0.0814051501115006,0.294878051813468,0.319315088082907,0.286333046632124,0.382952917098446
0.149,43,2,14,0.132427576491027,0.221779549222798,0.229733958549223,0.224683103626943,0.324534056994819
0.149,43,2,15,0.125094949254132,0.526806119170984,0.50942529015544,0.481622906735751,0.444246538860104
0.149,43,2,16,0.0847206651727582,0.384302683937829,0.382663046632132,0.349262720207254,0.389151155440415
0.149,43,2,17,0.0665050555399639,0.346909808290153,0.389275093264247,0.393628766839377,0.388645347150259
0.149,43,2,18,0.102011411958834,0.403136170984453,0.373956378238338,0.318294979274608,0.307409658031083
0.149,43,2,19,0.0770697883691088,0.218084077720234,0.2597861502591,0.287025984455963,0.375385906735751
0.149,43,2,20,0.0833799726731961,0.216741528497415,0.253978316062183,0.303402854922284,0.342106595854922
0.149,43,2,21,0.0669361442246787,0.281354404145078,0.27863418134715,0.320467196891192,0.359664347150259
0.149,43,2,22,0.062448214111312,0.335251950777202,0.355161,0.398298305699482,0.434905041450777
0.149,43,2,23,0.0753392144125271,0.431098880829029,0.368469658031101,0.339430269430059,0.34854873056995
0.149,43,2,24,0.0881836853724258,0.474548435233172,0.444785922279808,0.407614160621782,0.387631518134748
0.149,43,2,25,0.124054053229368,0.580113134715021,0.568625310880826,0.416028445595855,0.554988031088083
0.149,43,2,26,0.148856044076132,0.42814741450777,0.382982367875642,0.358842544041451,0.440464305699482
0.149,43,2,27,0.169920029276674,0.495758284974093,0.429255015544041,0.34943770984456,0.358084352331607
0.149,43,2,28,0.0455186049959073,0.482640310880829,0.519126062176166,0.554215699481865,0.57471725388601
0.149,43,2,29,0.0508740380101179,0.353925031088083,0.344760186528497,0.325544383419689,0.346767932642487
0.149,43,2,30,0.0626117709173041,0.399394865284974,0.363583839378238,0.403560041450777,0.445172497409326
0.149,43,2,31,0.097278011594791,0.407685222797927,0.328808844559585,0.290515606217617,0.243337398963731
0.149,43,2,32,0.105680003289631,0.498643020725389,0.466574911917098,0.447234756476684,0.446056518134715
0.149,43,2,33,0.114614595475761,0.304526492227982,0.270711772020725,0.258801554404146,0.265014170984456
0.149,43,2,34,0.100429599844055,0.368728551813471,0.317229601036269,0.283137642487046,0.321139113989637
0.149,43,2,35,0.0665277449687605,0.295287409326425,0.293644274611399,0.308060124352332,0.365073077720207
0.149,43,2,36,0.0688338279517626,0.480285834196891,0.45677529015544,0.452725626943005,0.500465886010363
0.149,43,2,37,0.114637437325357,0.412929709844561,0.353709502590676,0.351360264248705,0.433701450777197
0.149,43,2,38,0.0997169293861279,0.31842777202073,0.32684192746114,0.304718134715027,0.36700081865285
0.149,43,2,39,0.0945520245186419,0.587533015544041,0.554320424870466,0.46505310362694,0.490651077720207
0.149,43,2,40,0.0823690048821502,0.552317176165804,0.530857215025909,0.469574507772022,0.518859823834197
0.149,43,2,41,0.0446372781251025,0.308874129533679,0.358766870466323,0.419114637305701,0.465105829015545
0.149,43,2,42,0.0453691318777586,0.245033238341969,0.255806010362694,0.295976616580311,0.329938015544041
0.149,43,2,43,0.064669026260123,0.200787196891195,0.214344492227979,0.224375424870469,0.255987818652853
0.149,43,2,44,0.0841195692934986,0.228106062176165,0.221164018134715,0.213616248704664,0.239199393782382
0.217,72,1,1,0.349294796528076,0.493552564766807,0.579741455958549,0.33339074611399,0.708450150259067
0.217,72,1,2,0.184521602428054,0.289801590673583,0.321232922279797,0.286412419689119,0.402809766839378
0.217,72,1,3,0.100783921323128,0.336767378238342,0.40682903626943,0.44698107253886,0.453105424870466
0.217,72,1,4,0.132672510748004,0.297927005181338,0.366983740932628,0.317247683937819,0.424497341968914
0.217,72,1,5,0.157869332148879,0.339301917098447,0.384698341968911,0.30284437823834,0.60987646632124
0.217,72,1,6,0.10967278792662,0.462670212435232,0.480321595854924,0.501463124352332,0.521204430051813
0.217,72,1,7,0.110875339378453,0.602555134715024,0.567290207253886,0.478218414507772,0.504900538860104
0.217,72,1,8,0.0729810698122485,0.486003735751295,0.519614098445596,0.570726015544041,0.592820834196891
0.217,72,1,9,0.190535436217042,0.539766341968912,0.452925880829013,0.349584761658031,0.540760129533683
0.217,72,1,10,0.205217795220068,0.358368585492228,0.408891673575127,0.299495398963731,0.534394761658033
0.217,72,1,11,0.147424990436494,0.564198663212422,0.646133896373043,0.475975606217606,0.577562621761659
0.217,72,1,12,0.188011559896735,0.584314518134715,0.591109720207239,0.497731321243512,0.848010155440414
0.217,72,1,13,0.11803427076589,0.326038663212442,0.364120787564775,0.358948098445596,0.478688668393782
0.217,72,1,14,0.192014785293101,0.253429113989623,0.274218979274628,0.293404424870466,0.457230948186529
0.217,72,1,15,0.181382763762283,0.538413658031088,0.513210834196891,0.472902,0.411866766839378
0.217,72,1,16,0.122841637399731,0.405149108808293,0.410573730569948,0.390228243523316,0.495091569948187
0.217,72,1,17,0.0964297187850235,0.380365507772018,0.441794523316059,0.443313694300516,0.43613726943005
0.217,72,1,18,0.147912541207373,0.409530056994815,0.41933261139896,0.348654113989634,0.36897079792746
0.217,72,1,19,0.111748166495231,0.253647611398964,0.312035772020749,0.330091715025907,0.451479569948193
0.217,72,1,20,0.120897685926263,0.252728953367888,0.307972994818668,0.35033368393783,0.410409119170984
0.217,72,1,21,0.0970547804483954,0.28008414507772,0.31272070984456,0.371712357512953,0.417293414507772
0.217,72,1,22,0.0905474580313992,0.336116507772021,0.375609704663212,0.436924730569948,0.489837424870466
0.217,72,1,23,0.109238902220283,0.420679243523336,0.370119000000007,0.348517020725412,0.444250544041454
0.217,72,1,24,0.12786288069153,0.473272450777219,0.430116233160643,0.376219601036298,0.404403025906736
0.217,72,1,25,0.179873505403838,0.6331268911917,0.621861186528495,0.435134751295338,0.637179367875649
0.217,72,1,26,0.215835418122264,0.50865302590673,0.476619932642479,0.389987880829016,0.537380269430052
0.217,72,1,27,0.246377369450454,0.481702585492228,0.440753772020725,0.327834082901554,0.448662181347152
0.217,72,1,28,0.0660001896638412,0.495365699481865,0.54826725388601,0.599146269430052,0.628873730569948
0.217,72,1,29,0.0737653572189908,0.353165787564767,0.339876274611399,0.358299383419689,0.448726761658031
0.217,72,1,30,0.0907846089769799,0.390523544041451,0.417977740932643,0.45799429015544,0.504887751295337
0.217,72,1,31,0.141049296566861,0.392134704663212,0.341888637305699,0.309467538860104,0.328252943005181
0.217,72,1,32,0.153231854566241,0.492269756476684,0.445772062176166,0.423862559585487,0.43590503626943
0.217,72,1,33,0.166186662362012,0.317339704663216,0.305408404145078,0.326615803108809,0.34991029015544
0.217,72,1,34,0.14561897576095,0.368903132124352,0.315244989637305,0.342888160621761,0.397520461139896
0.217,72,1,35,0.0964626175657325,0.300500803108808,0.309221062176166,0.35825085492228,0.42205914507772
0.217,72,1,36,0.0998063473279337,0.496789979274611,0.465115626942998,0.45682632642487,0.526048787564767
0.217,72,1,37,0.166219782146895,0.42154447668394,0.362302870466325,0.348190419689128,0.542901207253886
0.217,72,1,38,0.144585631584537,0.337129492227979,0.378085139896373,0.327114989637308,0.435957264248705
0.217,72,1,39,0.137096722359827,0.610427316062176,0.562272005181347,0.452215393782383,0.490331186528497
0.217,72,1,40,0.119431822331387,0.562265699481867,0.539953461139896,0.494080476683938,0.560743823834199
0.217,72,1,41,0.0647223003121313,0.335662046632123,0.406967492227979,0.485199253886012,0.556167227979276
0.217,72,1,42,0.065783459512547,0.249663056994819,0.297839569948187,0.360982056994819,0.414746943005183
0.217,72,1,43,0.09376754843273,0.210058813471507,0.265772466321245,0.295896725388604,0.372243170984458
0.217,72,1,44,0.121970071980693,0.232039611398963,0.232905181347152,0.288606088082903,0.326430362694299
0.217,72,2,1,0.349294796528076,0.493552564766807,0.579741455958549,0.33339074611399,0.708450150259067
0.217,72,2,2,0.184521602428054,0.289801590673583,0.321232922279797,0.286412419689119,0.402809766839378
0.217,72,2,3,0.100783921323128,0.336767378238342,0.40682903626943,0.44698107253886,0.453105424870466
0.217,72,2,4,0.132672510748004,0.297927005181338,0.366983740932628,0.317247683937819,0.424497341968914
0.217,72,2,5,0.157869332148879,0.339301917098447,0.384698341968911,0.30284437823834,0.60987646632124
0.217,72,2,6,0.10967278792662,0.462670212435232,0.480321595854924,0.501463124352332,0.521204430051813
0.217,72,2,7,0.110875339378453,0.602555134715024,0.567290207253886,0.478218414507772,0.504900538860104
0.217,72,2,8,0.0729810698122485,0.486003735751295,0.519614098445596,0.570726015544041,0.592820834196891
0.217,72,2,9,0.190535436217042,0.539766341968912,0.452925880829013,0.349584761658031,0.540760129533683
0.217,72,2,10,0.205217795220068,0.358368585492228,0.408891673575127,0.299495398963731,0.534394761658033
0.217,72,2,11,0.147424990436494,0.564198663212422,0.646133896373043,0.475975606217606,0.577562621761659
0.217,72,2,12,0.188011559896735,0.584314518134715,0.591109720207239,0.497731321243512,0.848010155440414
0.217,72,2,13,0.11803427076589,0.326038663212442,0.364120787564775,0.358948098445596,0.478688668393782
0.217,72,2,14,0.192014785293101,0.253429113989623,0.274218979274628,0.293404424870466,0.457230948186529
0.217,72,2,15,0.181382763762283,0.538413658031088,0.513210834196891,0.472902,0.411866766839378
0.217,72,2,16,0.122841637399731,0.405149108808293,0.410573730569948,0.390228243523316,0.495091569948187
0.217,72,2,17,0.0964297187850235,0.380365507772018,0.441794523316059,0.443313694300516,0.43613726943005
0.217,72,2,18,0.147912541207373,0.409530056994815,0.41933261139896,0.348654113989634,0.36897079792746
0.217,72,2,19,0.111748166495231,0.253647611398964,0.312035772020749,0.330091715025907,0.451479569948193
0.217,72,2,20,0.120897685926263,0.252728953367888,0.307972994818668,0.35033368393783,0.410409119170984
0.217,72,2,21,0.0970547804483954,0.28008414507772,0.31272070984456,0.371712357512953,0.417293414507772
0.217,72,2,22,0.0905474580313992,0.336116507772021,0.375609704663212,0.436924730569948,0.489837424870466
0.217,72,2,23,0.109238902220283,0.420679243523336,0.370119000000007,0.348517020725412,0.444250544041454
0.217,72,2,24,0.12786288069153,0.473272450777219,0.430116233160643,0.376219601036298,0.404403025906736
0.217,72,2,25,0.179873505403838,0.6331268911917,0.621861186528495,0.435134751295338,0.637179367875649
0.217,72,2,26,0.215835418122264,0.50865302590673,0.476619932642479,0.389987880829016,0.537380269430052
0.217,72,2,27,0.246377369450454,0.481702585492228,0.440753772020725,0.327834082901554,0.448662181347152
0.217,72,2,28,0.0660001896638412,0.495365699481865,0.54826725388601,0.599146269430052,0.628873730569948
0.217,72,2,29,0.0737653572189908,0.353165787564767,0.339876274611399,0.358299383419689,0.448726761658031
0.217,72,2,30,0.0907846089769799,0.390523544041451,0.417977740932643,0.45799429015544,0.504887751295337
0.217,72,2,31,0.141049296566861,0.392134704663212,0.341888637305699,0.309467538860104,0.328252943005181
0.217,72,2,32,0.153231854566241,0.492269756476684,0.445772062176166,0.423862559585487,0.43590503626943
0.217,72,2,33,0.166186662362012,0.317339704663216,0.305408404145078,0.326615803108809,0.34991029015544
0.217,72,2,34,0.14561897576095,0.368903132124352,0.315244989637305,0.342888160621761,0.397520461139896
0.217,72,2,35,0.0964626175657325,0.300500803108808,0.309221062176166,0.35825085492228,0.42205914507772
0.217,72,2,36,0.0998063473279337,0.496789979274611,0.465115626942998,0.45682632642487,0.526048787564767
0.217,72,2,37,0.166219782146895,0.42154447668394,0.362302870466325,0.348190419689128,0.542901207253886
0.217,72,2,38,0.144585631584537,0.337129492227979,0.378085139896373,0.327114989637308,0.435957264248705
0.217,72,2,39,0.137096722359827,0.610427316062176,0.562272005181347,0.452215393782383,0.490331186528497
0.217,72,2,40,0.119431822331387,0.562265699481867,0.539953461139896,0.494080476683938,0.560743823834199
0.217,72,2,41,0.0647223003121313,0.335662046632123,0.406967492227979,0.485199253886012,0.556167227979276
0.217,72,2,42,0.065783459512547,0.249663056994819,0.297839569948187,0.360982056994819,0.414746943005183
0.217,72,2,43,0.09376754843273,0.210058813471507,0.265772466321245,0.295896725388604,0.372243170984458
0.217,72,2,44,0.121970071980693,0.232039611398963,0.232905181347152,0.288606088082903,0.326430362694299
0.286,108,1,1,0.461767937322353,0.59919919689118,0.677462487046618,0.426216725388603,0.81100612435234
0.286,108,1,2,0.24393767268093,0.329470487046636,0.372065585492228,0.334646435233158,0.447710409326425
0.286,108,1,3,0.133236406402917,0.312499362694301,0.376805450777202,0.440274984455959,0.483369362694301
0.286,108,1,4,0.175393141370657,0.315850461139913,0.407023590673571,0.371255196891192,0.551500595854922
0.286,108,1,5,0.20870335486657,0.378094212435233,0.431398082901549,0.311081989637311,0.668761865284966
0.286,108,1,6,0.144987493557456,0.480477554404143,0.515883772020725,0.556725414507771,0.613769455958549
0.286,108,1,7,0.146577267321498,0.612930264248702,0.564237253886011,0.482281756476685,0.525310253886012
0.286,108,1,8,0.096481019487709,0.487053424870466,0.527229901554404,0.615371611398964,0.643654891191704
0.286,108,1,9,0.251887964674236,0.57983235751295,0.511824445595855,0.3501586165803,0.610023896373057
0.286,108,1,10,0.271298052368767,0.394700450777202,0.44417857512953,0.343422455958549,0.615607196891195
0.286,108,1,11,0.194895928654796,0.587981072538848,0.738135968911897,0.535166046632108,0.584416119170981
0.286,108,1,12,0.248551398615797,0.654381616580311,0.70001127461138,0.578349533678757,0.972175958549223
0.286,108,1,13,0.156041379049092,0.35980835233161,0.412560300518135,0.37370021243523,0.503486870466321
0.286,108,1,14,0.25384366506892,0.297042813471515,0.325389186528518,0.379555025906736,0.542827481865285
0.286,108,1,15,0.239788126020952,0.550455626943005,0.51713578238342,0.463852,0.430162834196891
0.286,108,1,16,0.162396720716149,0.419338186528497,0.432980984455959,0.381896119170984,0.543088979274611
0.286,108,1,17,0.127480147951061,0.392048823834195,0.463636803108806,0.47869794300518,0.49480916062176
0.286,108,1,18,0.19554047107583,0.416341870466316,0.453381834196886,0.378078207253882,0.427380124352329
0.286,108,1,19,0.147731145310405,0.237356497409347,0.321114544041451,0.349806227979274,0.497502886010369
0.286,108,1,20,0.15982681566437,0.233119891191732,0.337515637305715,0.375400170984463,0.428192440414509
0.286,108,1,21,0.128306479857129,0.300258792746114,0.348089880829016,0.388438440414508,0.487974761658031
0.286,108,1,22,0.119703795591987,0.337013994818653,0.360299393782383,0.407127284974096,0.446886015544044
0.286,108,1,23,0.14441389638498,0.409868103626969,0.37685361658032,0.408097590673604,0.440461321243527
0.286,108,1,24,0.169034807457478,0.471947606217639,0.414892658031117,0.376873481865295,0.486742404145078
0.286,108,1,25,0.237792885536431,0.651077507772018,0.635593051813468,0.435732611398964,0.705308383419687
0.286,108,1,26,0.285334556420781,0.587733336787554,0.522612160621751,0.418791989637306,0.644680787564767
0.286,108,1,27,0.325711034990752,0.515723461139896,0.463236963730557,0.331816772020724,0.508138559585487
0.286,108,1,28,0.0872522916083761,0.502287461139896,0.569291088082902,0.645887202072539,0.68550378238342
0.286,108,1,29,0.0975178479251181,0.352377880829016,0.334808062176166,0.365826606217617,0.46512285492228
0.286,108,1,30,0.120017309288908,0.381317585492228,0.446343564766839,0.490117373056995,0.566581264248705
0.286,108,1,31,0.186467257410785,0.398849471502591,0.362039119170984,0.329936191709845,0.378796984455959
0.286,108,1,32,0.202572606630412,0.485656259067357,0.447547461139896,0.468556341968906,0.475655554404145
0.286,108,1,33,0.219698870559111,0.341068098445599,0.341412031088083,0.374793735751296,0.450801481865285
0.286,108,1,34,0.192508376135294,0.37574807253886,0.356148098445595,0.395246404145077,0.42738674611399
0.286,108,1,35,0.127523640159532,0.305909948186529,0.327304834196888,0.395871699481865,0.47032489119171
0.286,108,1,36,0.131944052975876,0.513915886010363,0.497066461139896,0.461081248704663,0.552594383419689
0.286,108,1,37,0.219742654935236,0.457042388601041,0.407538373056995,0.329635113989637,0.60568407253886
0.286,108,1,38,0.191142294494143,0.378125347150259,0.422319336787565,0.354900901554404,0.548261031088083
0.286,108,1,39,0.181241951861324,0.634182497409326,0.570523948186529,0.44953196373057,0.539969984455965
0.286,108,1,40,0.157888943084159,0.572589274611401,0.54993118134715,0.454521544041451,0.579527502590674
0.286,108,1,41,0.0855629210940408,0.335634746113991,0.407307797927461,0.515821564766841,0.576316113989637
0.286,108,1,42,0.0869657742141479,0.254467512953368,0.334948476683936,0.404413533678756,0.477252523316062
0.286,108,1,43,0.123960757096693,0.227780673575136,0.296729575129535,0.339579310880832,0.402212689119173
0.286,108,1,44,0.161244510692436,0.236516056994817,0.285032502590676,0.345917880829017,0.406228290155438
0.286,108,2,1,0.461767937322353,0.59919919689118,0.677462487046618,0.426216725388603,0.81100612435234
0.286,108,2,2,0.24393767268093,0.329470487046636,0.372065585492228,0.334646435233158,0.447710409326425
0.286,108,2,3,0.133236406402917,0.312499362694301,0.376805450777202,0.440274984455959,0.483369362694301
0.286,108,2,4,0.175393141370657,0.315850461139913,0.407023590673571,0.371255196891192,0.551500595854922
0.286,108,2,5,0.20870335486657,0.378094212435233,0.431398082901549,0.311081989637311,0.668761865284966
0.286,108,2,6,0.144987493557456,0.480477554404143,0.515883772020725,0.556725414507771,0.613769455958549
0.286,108,2,7,0.146577267321498,0.612930264248702,0.564237253886011,0.482281756476685,0.525310253886012
