rp,direction,ground_motion,floor_1,floor_2,floor_3,floor_4,floor_5
43,1,1,0.0667448186528497,0.0908551813471502,0.130190155440415,0.204061917098446,0.283440414507772
43,1,2,0.0829007772020725,0.16890103626943,0.198261917098446,0.229114248704663,0.324212435233161
43,1,3,0.084109585492228,0.186735233160622,0.17895518134715,0.211442227979275,0.290613989637306
43,1,4,0.098859585492228,0.166964766839378,0.174961917098446,0.253177202072539,0.382347150259067
43,1,5,0.112894041450777,0.145224611398964,0.152392487046632,0.189395077720207,0.285046632124352
43,1,6,0.127619430051813,0.14270414507772,0.151910362694301,0.214596373056995,0.278761658031088
43,1,7,0.0715054404145078,0.101130310880829,0.114683678756477,0.160143264248705,0.213876943005181
43,1,8,0.0906704663212435,0.122765025906736,0.189708031088083,0.201921502590674,0.277484455958549
43,1,9,0.0769072538860104,0.150041191709845,0.162301295336788,0.184675906735751,0.274582901554404
43,1,10,0.113584715025907,0.203464248704663,0.226565284974093,0.226979792746114,0.33630829015544
43,1,11,0.0910158031088083,0.144268134715026,0.143150518134715,0.14544378238342,0.212655440414508
43,1,12,0.0949129533678757,0.127224352331606,0.146556735751295,0.176777461139896,0.283930051813471
43,1,13,0.129913471502591,0.145257772020725,0.150089637305699,0.186798704663212,0.289163212435233
43,1,14,0.128236010362694,0.189954404145078,0.19955,0.220795336787565,0.344388601036269
43,1,15,0.0659310880829016,0.122284196891192,0.167501295336788,0.195809585492228,0.271310880829016
43,1,16,0.0574461139896373,0.096419689119171,0.119322020725389,0.138947150259067,0.196277720207254
43,1,17,0.0529816062176166,0.108804922279793,0.11599067357513,0.154034715025907,0.188515284974093
43,1,18,0.0607512953367876,0.140447409326425,0.139599481865285,0.162290932642487,0.188887046632124
43,1,19,0.073429274611399,0.0737248704663212,0.0888538860103627,0.0979544041450777,0.127995595854922
43,1,20,0.0502930051813471,0.0496645077720207,0.0527880829015544,0.0656062176165803,0.094379274611399
43,1,21,0.0595673575129534,0.0848466321243523,0.104922538860104,0.124709067357513,0.164374093264249
43,1,22,0.0368748704663212,0.0672839378238342,0.0920367875647669,0.122649740932642,0.17409896373057
43,1,23,0.0801629533678757,0.0932940414507772,0.132828497409326,0.166888860103627,0.281230569948187
43,1,24,0.11814792746114,0.221489896373057,0.314836787564767,0.342466321243523,0.494028497409326
43,1,25,0.141900777202073,0.174262176165803,0.179809844559585,0.237385751295337,0.344997409326425
43,1,26,0.119011139896373,0.141484455958549,0.205996113989637,0.281823834196891,0.419821243523316
43,1,27,0.120515803108808,0.202870725388601,0.269836787564767,0.213232383419689,0.334375647668394
43,1,28,0.0797683937823834,0.108494300518135,0.137398445595855,0.156506735751295,0.224065803108808
43,1,29,0.0998953367875648,0.165732383419689,0.192712176165803,0.138953367875648,0.220162435233161
43,1,30,0.0914103626943005,0.21284585492228,0.215189378238342,0.156991450777202,0.260582901554404
43,1,31,0.076759067357513,0.0849525906735751,0.0968284974093264,0.118738082901554,0.196934196891192
43,1,32,0.0554235751295337,0.0939541450777202,0.109589119170984,0.127733160621762,0.184862176165803
43,1,33,0.129272020725389,0.154954663212435,0.149013730569948,0.163241450777202,0.252481088082902
43,1,34,0.0866347150259067,0.168206994818653,0.187502849740933,0.168750259067358,0.23499170984456
43,1,35,0.0779430051813471,0.141215803108808,0.154561658031088,0.166800777202073,0.216443005181347
43,1,36,0.111019689119171,0.117505440414508,0.134690932642487,0.207965284974093,0.304805699481865
43,1,37,0.0357158031088083,0.0478575129533679,0.0702966321243523,0.0724261658031088,0.116012435233161
43,1,38,0.0445458549222798,0.0797277202072539,0.0922116580310881,0.133530829015544,0.14875518134715
43,1,39,0.112252849740933,0.12490207253886,0.166987564766839,0.228630051813471,0.299427461139896
43,1,40,0.121181865284974,0.135764766839378,0.165786010362694,0.196244300518135,0.25385829015544
43,1,41,0.108503626943005,0.180095336787565,0.212417616580311,0.166671243523316,0.285572538860104
43,1,42,0.0900538860103627,0.180426943005181,0.229713989637306,0.164755440414508,0.252173316062176
43,1,43,0.124782901554404,0.134966839378238,0.146696373056995,0.161643005181347,0.244505958549223
43,1,44,0.111833419689119,0.176545077720207,0.236142227979275,0.301829015544041,0.434531088082902
43,2,1,0.0667448186528497,0.0908551813471502,0.130190155440415,0.204061917098446,0.283440414507772
43,2,2,0.0829007772020725,0.16890103626943,0.198261917098446,0.229114248704663,0.324212435233161
43,2,3,0.084109585492228,0.186735233160622,0.17895518134715,0.211442227979275,0.290613989637306
43,2,4,0.098859585492228,0.166964766839378,0.174961917098446,0.253177202072539,0.382347150259067
43,2,5,0.112894041450777,0.145224611398964,0.152392487046632,0.189395077720207,0.285046632124352
43,2,6,0.127619430051813,0.14270414507772,0.151910362694301,0.214596373056995,0.278761658031088
43,2,7,0.0715054404145078,0.101130310880829,0.114683678756477,0.160143264248705,0.213876943005181
43,2,8,0.0906704663212435,0.122765025906736,0.189708031088083,0.201921502590674,0.277484455958549
43,2,9,0.0769072538860104,0.150041191709845,0.162301295336788,0.184675906735751,0.274582901554404
43,2,10,0.113584715025907,0.203464248704663,0.226565284974093,0.226979792746114,0.33630829015544
43,2,11,0.0910158031088083,0.144268134715026,0.143150518134715,0.14544378238342,0.212655440414508
43,2,12,0.0949129533678757,0.127224352331606,0.146556735751295,0.176777461139896,0.283930051813471
43,2,13,0.129913471502591,0.145257772020725,0.150089637305699,0.186798704663212,0.289163212435233
43,2,14,0.128236010362694,0.189954404145078,0.19955,0.220795336787565,0.344388601036269
43,2,15,0.0659310880829016,0.122284196891192,0.167501295336788,0.195809585492228,0.271310880829016
43,2,16,0.0574461139896373,0.096419689119171,0.119322020725389,0.138947150259067,0.196277720207254
43,2,17,0.0529816062176166,0.108804922279793,0.11599067357513,0.154034715025907,0.188515284974093
43,2,18,0.0607512953367876,0.140447409326425,0.139599481865285,0.162290932642487,0.188887046632124
43,2,19,0.073429274611399,0.0737248704663212,0.0888538860103627,0.0979544041450777,0.127995595854922
43,2,20,0.0502930051813471,0.0496645077720207,0.0527880829015544,0.0656062176165803,0.094379274611399
43,2,21,0.0595673575129534,0.0848466321243523,0.104922538860104,0.124709067357513,0.164374093264249
43,2,22,0.0368748704663212,0.0672839378238342,0.0920367875647669,0.122649740932642,0.17409896373057
43,2,23,0.0801629533678757,0.0932940414507772,0.132828497409326,0.166888860103627,0.281230569948187
43,2,24,0.11814792746114,0.221489896373057,0.314836787564767,0.342466321243523,0.494028497409326
43,2,25,0.141900777202073,0.174262176165803,0.179809844559585,0.237385751295337,0.344997409326425
43,2,26,0.119011139896373,0.141484455958549,0.205996113989637,0.281823834196891,0.419821243523316
43,2,27,0.120515803108808,0.202870725388601,0.269836787564767,0.213232383419689,0.334375647668394
43,2,28,0.0797683937823834,0.108494300518135,0.137398445595855,0.156506735751295,0.224065803108808
43,2,29,0.0998953367875648,0.165732383419689,0.192712176165803,0.138953367875648,0.220162435233161
43,2,30,0.0914103626943005,0.21284585492228,0.215189378238342,0.156991450777202,0.260582901554404
43,2,31,0.076759067357513,0.0849525906735751,0.0968284974093264,0.118738082901554,0.196934196891192
43,2,32,0.0554235751295337,0.0939541450777202,0.109589119170984,0.127733160621762,0.184862176165803
43,2,33,0.129272020725389,0.154954663212435,0.149013730569948,0.163241450777202,0.252481088082902
43,2,34,0.0866347150259067,0.168206994818653,0.187502849740933,0.168750259067358,0.23499170984456
43,2,35,0.0779430051813471,0.141215803108808,0.154561658031088,0.166800777202073,0.216443005181347
43,2,36,0.111019689119171,0.117505440414508,0.134690932642487,0.207965284974093,0.304805699481865
43,2,37,0.0357158031088083,0.0478575129533679,0.0702966321243523,0.0724261658031088,0.116012435233161
43,2,38,0.0445458549222798,0.0797277202072539,0.0922116580310881,0.133530829015544,0.14875518134715
43,2,39,0.112252849740933,0.12490207253886,0.166987564766839,0.228630051813471,0.299427461139896
43,2,40,0.121181865284974,0.135764766839378,0.165786010362694,0.196244300518135,0.25385829015544
43,2,41,0.108503626943005,0.180095336787565,0.212417616580311,0.166671243523316,0.285572538860104
43,2,42,0.0900538860103627,0.180426943005181,0.229713989637306,0.164755440414508,0.252173316062176
43,2,43,0.124782901554404,0.134966839378238,0.146696373056995,0.161643005181347,0.244505958549223
43,2,44,0.111833419689119,0.176545077720207,0.236142227979275,0.301829015544041,0.434531088082902
72,1,1,0.0970834196891192,0.117086010362694,0.170422020725389,0.242422538860104,0.332341968911917
72,1,2,0.120583160621762,0.185348445595855,0.197616580310881,0.271704663212435,0.422347150259067
72,1,3,0.122340932642487,0.157151295336788,0.188292487046632,0.233155699481865,0.372406735751295
72,1,4,0.143795595854922,0.212267357512953,0.261748704663212,0.342142487046632,0.513124352331606
72,1,5,0.164209585492228,0.161211917098446,0.190377202072539,0.230902849740933,0.33069689119171
72,1,6,0.185628238341969,0.22445518134715,0.223471243523316,0.274264248704663,0.390269430051813
72,1,7,0.104007772020725,0.147062694300518,0.155565803108808,0.176118393782383,0.275860103626943
72,1,8,0.131884455958549,0.150583937823834,0.18550207253886,0.216169430051813,0.299572538860104
72,1,9,0.111865025906736,0.291880829015544,0.29819170984456,0.236929533678756,0.36459067357513
72,1,10,0.165214248704663,0.301422279792746,0.380867875647668,0.304722797927461,0.47720207253886
72,1,11,0.132290155440415,0.216766321243523,0.210134455958549,0.184560362694301,0.299173575129534
72,1,12,0.13805518134715,0.160883937823834,0.232374611398964,0.223887823834197,0.39260621761658
72,1,13,0.188964766839378,0.183859067357513,0.193687823834197,0.245069170984456,0.454176165803109
72,1,14,0.186525129533679,0.214652590673575,0.279567357512953,0.333727979274611,0.536632124352332
72,1,15,0.095899481865285,0.151755958549223,0.201219948186529,0.293329015544041,0.419945595854922
72,1,16,0.0835577720207254,0.170656994818653,0.213469948186529,0.253168134715026,0.341046632124352
72,1,17,0.0770639896373057,0.138311658031088,0.13004067357513,0.214871243523316,0.296310880829016
72,1,18,0.0883652849740933,0.141256994818653,0.133912694300518,0.1825,0.235722538860104
72,1,19,0.10680621761658,0.0997810880829016,0.124470984455959,0.139729274611399,0.178313212435233
72,1,20,0.0731533678756477,0.0746217616580311,0.0768764248704663,0.0908036269430052,0.132234455958549
72,1,21,0.0866432642487047,0.106822279792746,0.113762953367876,0.158973834196891,0.190694300518135
72,1,22,0.0536362694300518,0.0975738341968912,0.140936528497409,0.162670984455959,0.203855958549223
72,1,23,0.116600777202073,0.142705958549223,0.204366580310881,0.188657772020725,0.319336787564767
72,1,24,0.171851554404145,0.345886010362694,0.402481865284974,0.453784974093264,0.635847150259067
72,1,25,0.206401295336788,0.241152331606218,0.259313471502591,0.31779792746114,0.472764248704663
72,1,26,0.17310725388601,0.307269430051813,0.373246113989637,0.436331606217617,0.584559585492228
72,1,27,0.175295595854922,0.324318652849741,0.402121761658031,0.283582901554404,0.413336787564767
72,1,28,0.116026683937824,0.210944041450777,0.244018911917098,0.219162953367876,0.336979274611399
72,1,29,0.145302331606218,0.270525906735751,0.28830829015544,0.205790932642487,0.295321243523316
72,1,30,0.129354922279793,0.352139896373057,0.321142487046632,0.221689119170984,0.303134715025907
72,1,31,0.111649740932642,0.196648445595855,0.208611139896373,0.235237564766839,0.271471502590674
72,1,32,0.0806160621761658,0.107472279792746,0.157968652849741,0.198430569948187,0.271658031088083
72,1,33,0.188032124352332,0.199635233160622,0.210601554404145,0.244438341968912,0.334619170984456
72,1,34,0.125525129533679,0.261955958549223,0.244137564766839,0.255724611398964,0.393955958549223
72,1,35,0.113371761658031,0.169746113989637,0.2142,0.29319170984456,0.327139896373057
72,1,36,0.161482901554404,0.15435932642487,0.172598445595855,0.245963212435233,0.381932642487047
72,1,37,0.05195,0.114486787564767,0.124487046632124,0.103896373056995,0.15420414507772
72,1,38,0.0647940414507772,0.100256735751295,0.138679533678756,0.170236528497409,0.18129792746114
72,1,39,0.163276943005181,0.188579015544041,0.209488860103627,0.283502590673575,0.401997409326425
72,1,40,0.176264507772021,0.187644559585492,0.194220207253886,0.267616580310881,0.33120207253886
72,1,41,0.157823575129534,0.321168393782383,0.368484455958549,0.249463212435233,0.394963730569948
72,1,42,0.130987564766839,0.281248704663212,0.33309067357513,0.194465544041451,0.365313471502591
72,1,43,0.181502331606218,0.22784274611399,0.188827979274611,0.213827720207254,0.285411917098446
72,1,44,0.162666839378238,0.309424870466321,0.355310880829016,0.3795,0.57830310880829
72,2,1,0.0970834196891192,0.117086010362694,0.170422020725389,0.242422538860104,0.332341968911917
72,2,2,0.120583160621762,0.185348445595855,0.197616580310881,0.271704663212435,0.422347150259067
72,2,3,0.122340932642487,0.157151295336788,0.188292487046632,0.233155699481865,0.372406735751295
72,2,4,0.143795595854922,0.212267357512953,0.261748704663212,0.342142487046632,0.513124352331606
72,2,5,0.164209585492228,0.161211917098446,0.190377202072539,0.230902849740933,0.33069689119171
72,2,6,0.185628238341969,0.22445518134715,0.223471243523316,0.274264248704663,0.390269430051813
72,2,7,0.104007772020725,0.147062694300518,0.155565803108808,0.176118393782383,0.275860103626943
72,2,8,0.131884455958549,0.150583937823834,0.18550207253886,0.216169430051813,0.299572538860104
72,2,9,0.111865025906736,0.291880829015544,0.29819170984456,0.236929533678756,0.36459067357513
72,2,10,0.165214248704663,0.301422279792746,0.380867875647668,0.304722797927461,0.47720207253886
72,2,11,0.132290155440415,0.216766321243523,0.210134455958549,0.184560362694301,0.299173575129534
72,2,12,0.13805518134715,0.160883937823834,0.232374611398964,0.223887823834197,0.39260621761658
72,2,13,0.188964766839378,0.183859067357513,0.193687823834197,0.245069170984456,0.454176165803109
72,2,14,0.186525129533679,0.214652590673575,0.279567357512953,0.333727979274611,0.536632124352332
72,2,15,0.095899481865285,0.151755958549223,0.201219948186529,0.293329015544041,0.419945595854922
72,2,16,0.0835577720207254,0.170656994818653,0.213469948186529,0.253168134715026,0.341046632124352
72,2,17,0.0770639896373057,0.138311658031088,0.13004067357513,0.214871243523316,0.296310880829016
72,2,18,0.0883652849740933,0.141256994818653,0.133912694300518,0.1825,0.235722538860104
72,2,19,0.10680621761658,0.0997810880829016,0.124470984455959,0.139729274611399,0.178313212435233
72,2,20,0.0731533678756477,0.0746217616580311,0.0768764248704663,0.0908036269430052,0.132234455958549
72,2,21,0.0866432642487047,0.106822279792746,0.113762953367876,0.158973834196891,0.190694300518135
72,2,22,0.0536362694300518,0.0975738341968912,0.140936528497409,0.162670984455959,0.203855958549223
72,2,23,0.116600777202073,0.142705958549223,0.204366580310881,0.188657772020725,0.319336787564767
72,2,24,0.171851554404145,0.345886010362694,0.402481865284974,0.453784974093264,0.635847150259067
72,2,25,0.206401295336788,0.241152331606218,0.259313471502591,0.31779792746114,0.472764248704663
72,2,26,0.17310725388601,0.307269430051813,0.373246113989637,0.436331606217617,0.584559585492228
72,2,27,0.175295595854922,0.324318652849741,0.402121761658031,0.283582901554404,0.413336787564767
72,2,28,0.116026683937824,0.210944041450777,0.244018911917098,0.219162953367876,0.336979274611399
72,2,29,0.145302331606218,0.270525906735751,0.28830829015544,0.205790932642487,0.295321243523316
72,2,30,0.129354922279793,0.352139896373057,0.321142487046632,0.221689119170984,0.303134715025907
72,2,31,0.111649740932642,0.196648445595855,0.208611139896373,0.235237564766839,0.271471502590674
72,2,32,0.0806160621761658,0.107472279792746,0.157968652849741,0.198430569948187,0.271658031088083
72,2,33,0.188032124352332,0.199635233160622,0.210601554404145,0.244438341968912,0.334619170984456
72,2,34,0.125525129533679,0.261955958549223,0.244137564766839,0.255724611398964,0.393955958549223
72,2,35,0.113371761658031,0.169746113989637,0.2142,0.29319170984456,0.327139896373057
72,2,36,0.161482901554404,0.15435932642487,0.172598445595855,0.245963212435233,0.381932642487047
72,2,37,0.05195,0.114486787564767,0.124487046632124,0.103896373056995,0.15420414507772
72,2,38,0.0647940414507772,0.100256735751295,0.138679533678756,0.170236528497409,0.18129792746114
72,2,39,0.163276943005181,0.188579015544041,0.209488860103627,0.283502590673575,0.401997409326425
72,2,40,0.176264507772021,0.187644559585492,0.194220207253886,0.267616580310881,0.33120207253886
72,2,41,0.157823575129534,0.321168393782383,0.368484455958549,0.249463212435233,0.394963730569948
72,2,42,0.130987564766839,0.281248704663212,0.33309067357513,0.194465544041451,0.365313471502591
72,2,43,0.181502331606218,0.22784274611399,0.188827979274611,0.213827720207254,0.285411917098446
72,2,44,0.162666839378238,0.309424870466321,0.355310880829016,0.3795,0.57830310880829
108,1,1,0.127422020725389,0.156538601036269,0.205844300518135,0.291266839378238,0.370554404145078
108,1,2,0.158265284974093,0.288914507772021,0.250511398963731,0.319727979274611,0.493875647668394
108,1,3,0.160572538860104,0.206913989637306,0.238531347150259,0.27729792746114,0.433518134715026
108,1,4,0.188731606217617,0.252611139896373,0.340471502590674,0.383098445595855,0.547727979274611
108,1,5,0.215525129533679,0.232454404145078,0.22270310880829,0.247773575129534,0.396269430051813
108,1,6,0.243637046632124,0.338116580310881,0.24835518134715,0.319217616580311,0.478546632124352
108,1,7,0.136510362694301,0.221372279792746,0.271681347150259,0.238188860103627,0.319681347150259
108,1,8,0.173098186528497,0.2125,0.227469170984456,0.246903626943005,0.345287564766839
108,1,9,0.146822797927461,0.273331606217617,0.29930829015544,0.312883419689119,0.46759585492228
108,1,10,0.21684378238342,0.417347150259067,0.453748704663212,0.375779792746114,0.598209844559585
108,1,11,0.173757512953368,0.216800518134715,0.282515544041451,0.240453367875648,0.399880829015544
108,1,12,0.181197409326425,0.202716839378238,0.274782383419689,0.291961139896373,0.457613989637306
108,1,13,0.247957512953368,0.34269689119171,0.293670984455959,0.370165803108808,0.583481865284974
108,1,14,0.244814507772021,0.35600518134715,0.418108808290155,0.406020725388601,0.576927461139896
108,1,15,0.125868134715026,0.264940414507772,0.31550518134715,0.390924870466321,0.548823834196891
108,1,16,0.109669689119171,0.250717098445596,0.257980051813472,0.330059585492228,0.458901554404145
108,1,17,0.101146632124352,0.140190155440414,0.150082642487047,0.230339119170984,0.328981865284974
108,1,18,0.115979533678756,0.163126424870466,0.163599222797927,0.205681865284974,0.266443005181347
108,1,19,0.140183160621762,0.141675388601036,0.148134715025907,0.168591968911917,0.214023834196891
108,1,20,0.0960139896373057,0.140982642487047,0.122182901554404,0.119682642487047,0.175719689119171
108,1,21,0.113719430051813,0.156270984455959,0.203215025906736,0.236383937823834,0.298624352331606
108,1,22,0.0703976683937824,0.129919430051813,0.136617098445596,0.154946113989637,0.241883678756477
108,1,23,0.153038341968912,0.207568911917098,0.265810880829016,0.233043264248705,0.385282383419689
108,1,24,0.22555518134715,0.452683937823834,0.588961139896373,0.47999481865285,0.713829015544041
108,1,25,0.270147668393782,0.38950518134715,0.473082901554404,0.390129533678756,0.547487046632124
108,1,26,0.22720310880829,0.385284974093264,0.471818652849741,0.487471502590674,0.623730569948187
108,1,27,0.230075647668394,0.406367875647668,0.44350518134715,0.289028497409326,0.491958549222798
108,1,28,0.152284974093264,0.297655440414508,0.343645077720207,0.245859844559585,0.331437823834197
108,1,29,0.187990155440415,0.297735751295337,0.388611398963731,0.297569948186528,0.448922279792746
108,1,30,0.183975647668394,0.373329015544041,0.458015544041451,0.301266839378238,0.421650259067358
108,1,31,0.146540155440415,0.311992227979275,0.294852331606218,0.273240932642487,0.377533678756477
108,1,32,0.10580829015544,0.118769430051813,0.157338082901554,0.184336010362694,0.269655440414508
108,1,33,0.246792227979275,0.321031088082902,0.321689119170984,0.296551813471503,0.455629533678756
108,1,34,0.164751813471503,0.333772020725389,0.295875647668394,0.251436787564767,0.411816062176166
108,1,35,0.148800518134715,0.236916062176166,0.250465025906736,0.306253886010363,0.448730569948187
108,1,36,0.211946373056995,0.211268134715026,0.241862176165803,0.252838341968912,0.43990932642487
108,1,37,0.067819689119171,0.107413989637306,0.141567875647668,0.128749222797927,0.188097668393782
108,1,38,0.0850422279792746,0.119254663212435,0.139084196891192,0.174479015544041,0.224822797927461
108,1,39,0.214300777202073,0.205772538860104,0.251741968911917,0.295852331606218,0.480502590673575
108,1,40,0.23134689119171,0.245561139896373,0.259339378238342,0.282981865284974,0.420738341968912
108,1,41,0.207143523316062,0.305253886010363,0.469564766839378,0.307137305699482,0.458072538860104
108,1,42,0.171920984455959,0.367370466321244,0.354660621761658,0.228038860103627,0.363243523316062
108,1,43,0.237868911917098,0.325588082901554,0.251292487046632,0.241655440414508,0.371233160621762
108,1,44,0.213500259067358,0.311435233160622,0.32879274611399,0.391170984455959,0.63780829015544
108,2,1,0.127422020725389,0.156538601036269,0.205844300518135,0.291266839378238,0.370554404145078
108,2,2,0.158265284974093,0.288914507772021,0.250511398963731,0.319727979274611,0.493875647668394
108,2,3,0.160572538860104,0.206913989637306,0.238531347150259,0.27729792746114,0.433518134715026
108,2,4,0.188731606217617,0.252611139896373,0.340471502590674,0.383098445595855,0.547727979274611
108,2,5,0.215525129533679,0.232454404145078,0.22270310880829,0.247773575129534,0.396269430051813
108,2,6,0.243637046632124,0.338116580310881,0.24835518134715,0.319217616580311,0.478546632124352
108,2,7,0.136510362694301,0.221372279792746,0.271681347150259,0.238188860103627,0.319681347150259
108,2,8,0.173098186528497,0.2125,0.227469170984456,0.246903626943005,0.345287564766839
108,2,9,0.146822797927461,0.273331606217617,0.29930829015544,0.312883419689119,0.46759585492228
108,2,10,0.21684378238342,0.417347150259067,0.453748704663212,0.375779792746114,0.598209844559585
108,2,11,0.173757512953368,0.216800518134715,0.282515544041451,0.240453367875648,0.399880829015544
108,2,12,0.181197409326425,0.202716839378238,0.274782383419689,0.291961139896373,0.457613989637306
108,2,13,0.247957512953368,0.34269689119171,0.293670984455959,0.370165803108808,0.583481865284974
108,2,14,0.244814507772021,0.35600518134715,0.418108808290155,0.406020725388601,0.576927461139896
